County Name,County Code,Health Topic Number,Health Topic,Indicator ID,Indicator Name,Date Year,Trend Data County Value,Three Year Average County Value
Putnam,37,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,637.2,622.3
Putnam,37,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,628.0,628.2
Putnam,37,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,636.1,642.4
Putnam,37,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,689.4,648.8
Putnam,37,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,639.9,657.2
Putnam,37,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,662.3,639.6
Putnam,37,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,646.3,644.7
Putnam,37,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,644.6,639.7
Rensselaer,38,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,633.6,607.6
Rensselaer,38,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,590.5,621.1
Rensselaer,38,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,644.6,621.2
Rensselaer,38,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,634.7,660.7
Rensselaer,38,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,715.0,658.5
Rensselaer,38,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,640.6,661.0
Rensselaer,38,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,636.6,660.5
Rensselaer,38,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,708.9,656.6
Rockland,39,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,544.3,558.8
Rockland,39,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,572.6,550.0
Rockland,39,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,551.9,549.8
Rockland,39,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,544.8,538.5
Rockland,39,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,553.1,546.8
Rockland,39,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,558.2,549.2
Rockland,39,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,548.1,544.9
Rockland,39,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,550.3,533.4
St. Lawrence,40,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,541.5,557.4
St. Lawrence,40,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,563.9,569.2
St. Lawrence,40,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,614.7,580.3
St. Lawrence,40,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,586.4,591.5
St. Lawrence,40,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,585.7,590.0
St. Lawrence,40,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,599.4,601.3
St. Lawrence,40,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,625.6,625.7
St. Lawrence,40,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,657.0,627.8
Saratoga,41,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,617.3,606.7
Saratoga,41,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,630.2,627.3
Saratoga,41,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,643.9,658.2
Saratoga,41,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,708.7,676.2
Saratoga,41,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,683.8,689.2
Saratoga,41,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,686.0,679.0
Saratoga,41,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,674.4,686.4
Saratoga,41,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,701.1,683.7
Schenectady,42,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,595.9,579.8
Schenectady,42,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,561.4,568.6
Schenectady,42,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,562.0,594.5
Schenectady,42,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,663.7,615.8
Schenectady,42,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,629.2,630.8
Schenectady,42,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,610.2,635.4
Schenectady,42,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,671.5,642.8
Schenectady,42,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,653.8,642.6
Schoharie,43,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,602.2,635.8
Schoharie,43,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,705.9,652.6
Schoharie,43,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,654.2,661.5
Schoharie,43,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,624.0,663.1
Schoharie,43,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,731.5,666.3
Schoharie,43,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,652.6,700.1
Schoharie,43,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,724.8,696.3
Schoharie,43,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,718.2,729.4
Schuyler,44,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,700.8,649.1
Schuyler,44,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,529.7,657.5
Schuyler,44,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,765.0,683.6
Schuyler,44,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,799.4,788.0
Schuyler,44,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,812.6,775.7
Schuyler,44,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,725.9,771.9
Schuyler,44,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,779.1,776.6
Schuyler,44,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,847.7,802.4
Seneca,45,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,616.1,606.1
Seneca,45,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,615.2,615.9
Seneca,45,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,659.2,645.6
Seneca,45,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,669.3,687.2
Seneca,45,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,737.5,701.8
Seneca,45,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,702.8,723.3
Seneca,45,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,729.4,700.7
Seneca,45,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,681.5,716.4
Steuben,46,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,610.8,628.9
Steuben,46,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,629.6,622.5
Steuben,46,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,649.6,633.1
Steuben,46,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,633.7,643.0
Steuben,46,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,650.8,661.2
Steuben,46,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,717.0,674.3
Steuben,46,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,672.7,694.1
Steuben,46,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,703.9,652.4
Suffolk,47,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,602.3,619.2
Suffolk,47,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,646.3,621.2
Suffolk,47,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,635.9,640.5
Suffolk,47,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,657.2,645.6
Suffolk,47,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,662.8,667.5
Suffolk,47,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,697.2,670.3
Suffolk,47,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,671.9,686.7
Suffolk,47,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,705.4,670.3
Sullivan,48,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,577.0,592.4
Sullivan,48,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,608.4,594.6
Sullivan,48,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,606.4,604.8
Sullivan,48,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,598.5,599.5
Sullivan,48,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,611.3,608.7
Sullivan,48,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,630.7,618.7
Sullivan,48,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,622.2,617.0
Sullivan,48,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,610.2,613.1
Tioga,49,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,580.1,633.0
Tioga,49,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,630.4,615.8
Tioga,49,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,640.3,642.8
Tioga,49,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,672.6,655.8
Tioga,49,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,659.5,687.2
Tioga,49,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,737.8,732.8
Tioga,49,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,814.2,762.1
Tioga,49,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,750.7,727.3
Tompkins,50,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,440.6,455.6
Tompkins,50,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,452.7,429.7
Tompkins,50,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,404.7,425.7
Tompkins,50,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,429.1,418.7
Tompkins,50,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,439.1,430.9
Tompkins,50,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,434.1,459.1
Tompkins,50,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,507.9,495.6
Tompkins,50,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,551.1,515.4
Ulster,51,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,608.7,597.0
Ulster,51,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,611.6,610.1
Ulster,51,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,618.5,624.4
Ulster,51,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,655.0,634.3
Ulster,51,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,643.4,650.8
Ulster,51,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,667.8,645.6
Ulster,51,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,635.8,665.7
Ulster,51,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,705.3,653.7
Warren,52,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,724.4,757.6
Warren,52,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,824.3,791.0
Warren,52,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,845.9,814.1
Warren,52,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,782.5,807.8
Warren,52,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,794.6,803.6
Warren,52,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,843.1,797.9
Warren,52,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,760.9,806.6
Warren,52,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,822.1,792.7
Washington,53,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,602.7,618.1
Washington,53,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,603.7,611.2
Washington,53,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,638.6,638.0
Washington,53,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,679.8,662.1
Washington,53,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,691.0,695.5
Washington,53,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,728.9,726.3
Washington,53,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,769.5,750.1
Washington,53,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,761.8,727.4
Wayne,54,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,573.1,650.4
Wayne,54,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,730.6,649.9
Wayne,54,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,652.1,690.6
Wayne,54,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,695.6,676.3
Wayne,54,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,695.3,699.7
Wayne,54,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,712.2,713.4
Wayne,54,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,744.6,724.6
Wayne,54,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,724.8,730.9
Westchester,55,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,566.0,579.1
Westchester,55,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,602.1,579.6
Westchester,55,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,591.8,587.1
Westchester,55,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,585.0,583.0
Westchester,55,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,595.1,591.4
Westchester,55,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,613.9,599.1
Westchester,55,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,612.4,608.6
Westchester,55,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,617.7,586.4
Wyoming,56,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,629.8,641.0
Wyoming,56,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,613.1,648.0
Wyoming,56,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,728.9,680.2
Wyoming,56,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,711.1,674.8
Wyoming,56,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,596.1,672.6
Wyoming,56,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,717.2,690.8
Wyoming,56,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,768.7,756.1
Wyoming,56,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,800.3,748.0
Yates,57,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,641.2,638.5
Yates,57,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,628.1,675.6
Yates,57,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,755.5,666.4
Yates,57,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,626.0,679.2
Yates,57,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,662.4,654.2
Yates,57,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,691.4,665.2
Yates,57,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,657.1,730.5
Yates,57,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,851.3,754.3
Bronx,58,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,432.3,433.4
Bronx,58,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,430.7,431.3
Bronx,58,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,441.4,436.6
Bronx,58,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,444.4,433.9
Bronx,58,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,433.4,438.3
Bronx,58,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,452.2,445.8
Bronx,58,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,460.5,458.7
Bronx,58,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,470.5,442.7
Kings,59,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,446.3,454.6
Kings,59,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,462.8,447.7
Kings,59,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,447.8,452.6
Kings,59,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,458.2,450.0
Kings,59,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,463.8,464.8
Kings,59,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,485.4,470.1
Kings,59,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,468.7,479.6
Kings,59,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,490.5,460.0
New York,60,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,486.4,507.6
New York,60,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,527.3,504.9
New York,60,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,517.2,517.0
New York,60,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,520.9,515.6
New York,60,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,534.8,528.4
New York,60,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,544.2,532.2
New York,60,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,530.4,539.5
New York,60,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,554.4,518.4
Queens,61,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,465.6,474.8
Queens,61,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,483.2,469.8
Queens,61,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,472.5,476.3
Queens,61,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,483.2,476.1
Queens,61,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2016,498.5,491.8
Queens,61,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2017,507.6,501.5
Queens,61,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2018,510.4,516.0
Queens,61,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2019,539.5,504.1
Richmond,62,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2012,575.0,588.3
Richmond,62,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2013,612.5,593.6
Richmond,62,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2014,612.7,610.7
Richmond,62,1,Cancer Indicators,g1,"All cancer incidence rate per 100,000",2015,622.8,618.3
